timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721054616892,2580,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054616892,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054617893,62613,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054617893,2280,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054617893,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054618894,62582,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054618894,2205,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054618894,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054619894,62586,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054619894,1554,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054619894,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054620896,62587,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054620896,1642,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054620914,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054621920,62588,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054621920,2309,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054621920,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054622920,62770,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054622920,1700,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054622920,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054623931,62582,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054623931,1924,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054623931,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054624931,62625,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054624931,1814,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054624931,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054625934,62616,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054625934,2172,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054625934,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054626936,62619,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054626936,2746,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054626936,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054627942,62578,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
